RegionID,SizeRank,Region Name,Region Type,State Name,Base Date Recorded,Forecast Date,Forecast Growth (%)
394421,130,"Brownsville, TX",msa,Texas,2024-02-29,2024-05-31,2.3
394820,131,"Manchester, NH",msa,New Hampshire,2024-02-29,2024-05-31,3.7
394612,132,"Fort Wayne, IN",msa,Indiana,2024-02-29,2024-05-31,3.5
394658,133,"Gulfport, MS",msa,Mississippi,2024-02-29,2024-05-31,2.0
395051,134,"Salisbury, MD",msa,Delaware,2024-02-29,2024-05-31,1.9
394596,135,"Flint, MI",msa,Michigan,2024-02-29,2024-05-31,3.5
394972,136,"Peoria, IL",msa,Illinois,2024-02-29,2024-05-31,3.3
394439,137,"Canton, OH",msa,Ohio,2024-02-29,2024-05-31,3.8
395070,138,"Savannah, GA",msa,Georgia,2024-02-29,2024-05-31,2.2
394327,139,"Anchorage, AK",msa,Alaska,2024-02-29,2024-05-31,1.3
394372,140,"Beaumont, TX",msa,Texas,2024-02-29,2024-05-31,0.7
395096,141,"Shreveport, LA",msa,Louisiana,2024-02-29,2024-05-31,1.5
395164,142,"Trenton, NJ",msa,New Jersey,2024-02-29,2024-05-31,3.2
394875,143,"Montgomery, AL",msa,Alabama,2024-02-29,2024-05-31,2.0
394520,144,"Davenport, IA",msa,Illinois,2024-02-29,2024-05-31,2.5
395146,145,"Tallahassee, FL",msa,Florida,2024-02-29,2024-05-31,2.4
394576,146,"Eugene, OR",msa,Oregon,2024-02-29,2024-05-31,2.6
394901,147,"Naples, FL",msa,Florida,2024-02-29,2024-05-31,1.9
394332,148,"Ann Arbor, MI",msa,Michigan,2024-02-29,2024-05-31,3.7
394927,149,"Ocala, FL",msa,Florida,2024-02-29,2024-05-31,1.2
394679,150,"Hickory, NC",msa,North Carolina,2024-02-29,2024-05-31,3.0
394697,151,"Huntington, WV",msa,Ohio,2024-02-29,2024-05-31,1.8
394602,152,"Fort Collins, CO",msa,Colorado,2024-02-29,2024-05-31,2.6
395033,153,"Rockford, IL",msa,Illinois,2024-02-29,2024-05-31,3.7
394796,154,"Lincoln, NE",msa,Nebraska,2024-02-29,2024-05-31,3.4
394622,155,"Gainesville, FL",msa,Florida,2024-02-29,2024-05-31,2.6
394405,156,"Boulder, CO",msa,Colorado,2024-02-29,2024-05-31,3.7
394646,157,"Green Bay, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.4
394488,158,"Columbus, GA",msa,Georgia,2024-02-29,2024-05-31,2.4
395107,159,"South Bend, IN",msa,Indiana,2024-02-29,2024-05-31,3.6
395109,160,"Spartanburg, SC",msa,South Carolina,2024-02-29,2024-05-31,2.8
394645,161,"Greeley, CO",msa,Colorado,2024-02-29,2024-05-31,1.9
394808,162,"Lubbock, TX",msa,Texas,2024-02-29,2024-05-31,2.1
394471,163,"Clarksville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.1
395028,164,"Roanoke, VA",msa,Virginia,2024-02-29,2024-05-31,3.0
394579,165,"Evansville, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
394747,167,"Kingsport, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
394741,168,"Kennewick, WA",msa,Washington,2024-02-29,2024-05-31,2.3
395179,169,"Utica, NY",msa,New York,2024-02-29,2024-05-31,2.2
394660,170,"Hagerstown, MD",msa,Maryland,2024-02-29,2024-05-31,2.5
394543,171,"Duluth, MN",msa,Minnesota,2024-02-29,2024-05-31,2.7
394937,172,"Olympia, WA",msa,Washington,2024-02-29,2024-05-31,3.5
394803,173,"Longview, TX",msa,Texas,2024-02-29,2024-05-31,2.2
395229,174,"Wilmington, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
395061,175,"San Luis Obispo, CA",msa,California,2024-02-29,2024-05-31,2.3
753875,176,"Crestview, FL",msa,Florida,2024-02-29,2024-05-31,1.7
394851,177,"Merced, CA",msa,California,2024-02-29,2024-05-31,2.1
395197,178,"Waco, TX",msa,Texas,2024-02-29,2024-05-31,2.4
394447,179,"Cedar Rapids, IA",msa,Iowa,2024-02-29,2024-05-31,2.1
394348,180,"Atlantic City, NJ",msa,New Jersey,2024-02-29,2024-05-31,3.0
394412,181,"Bremerton, WA",msa,Washington,2024-02-29,2024-05-31,2.5
395103,182,"Sioux Falls, SD",msa,South Dakota,2024-02-29,2024-05-31,2.6
395065,183,"Santa Cruz, CA",msa,California,2024-02-29,2024-05-31,2.8
394572,184,"Erie, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.8
394924,185,"Norwich, CT",msa,Connecticut,2024-02-29,2024-05-31,4.0
394323,186,"Amarillo, TX",msa,Texas,2024-02-29,2024-05-31,2.1
394772,187,"Laredo, TX",msa,Texas,2024-02-29,2024-05-31,1.1
395171,188,"Tuscaloosa, AL",msa,Alabama,2024-02-29,2024-05-31,1.6
394483,189,"College Station, TX",msa,Texas,2024-02-29,2024-05-31,1.5
394732,190,"Kalamazoo, MI",msa,Michigan,2024-02-29,2024-05-31,3.3
394811,191,"Lynchburg, VA",msa,Virginia,2024-02-29,2024-05-31,2.6
394455,192,"Charleston, WV",msa,West Virginia,2024-02-29,2024-05-31,1.9
395240,193,"Yakima, WA",msa,Washington,2024-02-29,2024-05-31,2.7
394585,194,"Fargo, ND",msa,North Dakota,2024-02-29,2024-05-31,1.6
394387,195,"Binghamton, NY",msa,New York,2024-02-29,2024-05-31,2.4
394609,196,"Fort Smith, AR",msa,Arkansas,2024-02-29,2024-05-31,2.4
394334,197,"Appleton, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.2
395161,199,"Topeka, KS",msa,Kansas,2024-02-29,2024-05-31,3.3
394813,200,"Macon, GA",msa,Georgia,2024-02-29,2024-05-31,2.7
395174,201,"Tyler, TX",msa,Texas,2024-02-29,2024-05-31,2.6
394361,202,"Barnstable Town, MA",msa,Massachusetts,2024-02-29,2024-05-31,3.1
394519,203,"Daphne, AL",msa,Alabama,2024-02-29,2024-05-31,2.2
394378,205,"Bellingham, WA",msa,Washington,2024-02-29,2024-05-31,3.2
394429,206,"Burlington, VT",msa,Vermont,2024-02-29,2024-05-31,2.6
395030,207,"Rochester, MN",msa,Minnesota,2024-02-29,2024-05-31,3.1
753895,208,"Lafayette, IN",msa,Indiana,2024-02-29,2024-05-31,3.1
394454,209,"Champaign, IL",msa,Illinois,2024-02-29,2024-05-31,2.7
394848,210,"Medford, OR",msa,Oregon,2024-02-29,2024-05-31,2.2
394459,212,"Charlottesville, VA",msa,Virginia,2024-02-29,2024-05-31,3.0
394763,213,"Lake Charles, LA",msa,Louisiana,2024-02-29,2024-05-31,-0.5
394773,214,"Las Cruces, NM",msa,New Mexico,2024-02-29,2024-05-31,1.9
394464,215,"Chico, CA",msa,California,2024-02-29,2024-05-31,1.5
394681,216,"Hilton Head Island, SC",msa,South Carolina,2024-02-29,2024-05-31,1.9
394346,217,"Athens, GA",msa,Georgia,2024-02-29,2024-05-31,3.2
394765,218,"Lake Havasu City, AZ",msa,Arizona,2024-02-29,2024-05-31,2.1
394485,219,"Columbia, MO",msa,Missouri,2024-02-29,2024-05-31,2.5
395114,220,"Springfield, IL",msa,Illinois,2024-02-29,2024-05-31,2.0
394691,221,"Houma, LA",msa,Louisiana,2024-02-29,2024-05-31,0.8
394872,222,"Monroe, LA",msa,Louisiana,2024-02-29,2024-05-31,1.1
394565,223,"Elkhart, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
394726,224,"Johnson City, TN",msa,Tennessee,2024-02-29,2024-05-31,2.9
395247,225,"Yuma, AZ",msa,Arizona,2024-02-29,2024-05-31,2.2
394623,226,"Gainesville, GA",msa,Georgia,2024-02-29,2024-05-31,2.9
394716,227,"Jacksonville, NC",msa,North Carolina,2024-02-29,2024-05-31,2.2
394597,228,"Florence, SC",msa,South Carolina,2024-02-29,2024-05-31,2.0
394680,229,"Hilo, HI",msa,Hawaii,2024-02-29,2024-05-31,1.3
395118,230,"St. Cloud, MN",msa,Minnesota,2024-02-29,2024-05-31,2.9
395011,231,"Racine, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.3
394380,232,"Bend, OR",msa,Oregon,2024-02-29,2024-05-31,3.2
395047,233,"Saginaw, MI",msa,Michigan,2024-02-29,2024-05-31,4.1
395202,234,"Warner Robins, GA",msa,Georgia,2024-02-29,2024-05-31,2.4
395151,235,"Terre Haute, IN",msa,Indiana,2024-02-29,2024-05-31,3.1
395162,236,"Torrington, CT",msa,Connecticut,2024-02-29,2024-05-31,3.5
395009,237,"Punta Gorda, FL",msa,Florida,2024-02-29,2024-05-31,1.6
394386,239,"Billings, MT",msa,Montana,2024-02-29,2024-05-31,2.6
395018,240,"Redding, CA",msa,California,2024-02-29,2024-05-31,2.0
394748,241,"Kingston, NY",msa,New York,2024-02-29,2024-05-31,2.7
394960,242,"Panama City, FL",msa,Florida,2024-02-29,2024-05-31,2.5
394729,243,"Joplin, MO",msa,Missouri,2024-02-29,2024-05-31,2.9
394539,244,"Dover, DE",msa,Delaware,2024-02-29,2024-05-31,2.2
394559,245,"El Centro, CA",msa,California,2024-02-29,2024-05-31,1.8
394712,246,"Jackson, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
395246,247,"Yuba City, CA",msa,California,2024-02-29,2024-05-31,2.2
394406,248,"Bowling Green, KY",msa,Kentucky,2024-02-29,2024-05-31,2.5
395119,249,"St. George, UT",msa,Utah,2024-02-29,2024-05-31,2.3
394896,250,"Muskegon, MI",msa,Michigan,2024-02-29,2024-05-31,3.7
394299,251,"Abilene, TX",msa,Texas,2024-02-29,2024-05-31,2.4
394707,252,"Iowa City, IA",msa,Iowa,2024-02-29,2024-05-31,2.0
394351,253,"Auburn, AL",msa,Alabama,2024-02-29,2024-05-31,2.3
394860,254,"Midland, TX",msa,Texas,2024-02-29,2024-05-31,2.0
394671,255,"Hattiesburg, MS",msa,Mississippi,2024-02-29,2024-05-31,1.6
753869,255,"Bloomington, IL",msa,Illinois,2024-02-29,2024-05-31,3.2
394944,257,"Oshkosh, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.3
394555,258,"Eau Claire, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.6
394651,259,"Greenville, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
394428,260,"Burlington, NC",msa,North Carolina,2024-02-29,2024-05-31,3.1
395210,261,"Waterloo, IA",msa,Iowa,2024-02-29,2024-05-31,2.3
394480,262,"Coeur d'Alene, ID",msa,Idaho,2024-02-29,2024-05-31,3.9
394553,263,"East Stroudsburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,3.1
395007,264,"Pueblo, CO",msa,Colorado,2024-02-29,2024-05-31,1.9
394392,265,"Blacksburg, VA",msa,Virginia,2024-02-29,2024-05-31,2.4
395215,266,"Wausau, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.0
394731,267,"Kahului, HI",msa,Hawaii,2024-02-29,2024-05-31,2.4
394720,268,"Janesville, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.3
395170,269,"Tupelo, MS",msa,Mississippi,2024-02-29,2024-05-31,2.0
394393,270,"Bloomington, IN",msa,Indiana,2024-02-29,2024-05-31,3.3
394930,271,"Odessa, TX",msa,Texas,2024-02-29,2024-05-31,2.0
394710,272,"Jackson, MI",msa,Michigan,2024-02-29,2024-05-31,3.2
395125,273,"State College, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.3
395079,274,"Sebastian, FL",msa,Florida,2024-02-29,2024-05-31,2.1
394814,275,"Madera, CA",msa,California,2024-02-29,2024-05-31,2.1
394523,276,"Decatur, AL",msa,Alabama,2024-02-29,2024-05-31,2.3
394453,277,"Chambersburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.2
395193,278,"Vineland, NJ",msa,New Jersey,2024-02-29,2024-05-31,2.9
394703,279,"Idaho Falls, ID",msa,Idaho,2024-02-29,2024-05-31,3.5
394639,280,"Grand Junction, CO",msa,Colorado,2024-02-29,2024-05-31,2.5
394563,281,"Elizabethtown, KY",msa,Kentucky,2024-02-29,2024-05-31,2.5
394917,282,"Niles, MI",msa,Michigan,2024-02-29,2024-05-31,3.5
394873,283,"Monroe, MI",msa,Michigan,2024-02-29,2024-05-31,2.5
395066,284,"Santa Fe, NM",msa,New Mexico,2024-02-29,2024-05-31,2.5
394493,285,"Concord, NH",msa,New Hampshire,2024-02-29,2024-05-31,3.5
394314,286,"Alexandria, LA",msa,Louisiana,2024-02-29,2024-05-31,1.2
395163,287,"Traverse City, MI",msa,Michigan,2024-02-29,2024-05-31,4.0
394359,288,"Bangor, ME",msa,Maine,2024-02-29,2024-05-31,3.1
394685,289,"Homosassa Springs, FL",msa,Florida,2024-02-29,2024-05-31,2.2
394662,290,"Hanford, CA",msa,California,2024-02-29,2024-05-31,2.0
394723,291,"Jefferson City, MO",msa,Missouri,2024-02-29,2024-05-31,2.5
394598,292,"Florence, AL",msa,Alabama,2024-02-29,2024-05-31,2.6
394537,293,"Dothan, AL",msa,Alabama,2024-02-29,2024-05-31,2.1
394802,294,"London, KY",msa,Kentucky,2024-02-29,2024-05-31,2.6
394306,295,"Albany, GA",msa,Georgia,2024-02-29,2024-05-31,2.9
395102,297,"Sioux City, IA",msa,Iowa,2024-02-29,2024-05-31,2.5
395223,298,"Wichita Falls, TX",msa,Texas,2024-02-29,2024-05-31,3.1
395152,299,"Texarkana, TX",msa,Texas,2024-02-29,2024-05-31,2.5
395182,300,"Valdosta, GA",msa,Georgia,2024-02-29,2024-05-31,2.6
394800,301,"Logan, UT",msa,Utah,2024-02-29,2024-05-31,3.5
394595,302,"Flagstaff, AZ",msa,Arizona,2024-02-29,2024-05-31,3.5
395036,303,"Rocky Mount, NC",msa,North Carolina,2024-02-29,2024-05-31,2.8
395000,304,"Pottsville, PA",msa,Pennsylvania,2024-02-29,2024-05-31,3.1
394515,305,"Dalton, GA",msa,Georgia,2024-02-29,2024-05-31,2.7
394783,306,"Lebanon, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394880,307,"Morristown, TN",msa,Tennessee,2024-02-29,2024-05-31,2.8
395232,308,"Winchester, VA",msa,Virginia,2024-02-29,2024-05-31,2.4
395221,309,"Wheeling, WV",msa,Ohio,2024-02-29,2024-05-31,1.9
394879,310,"Morgantown, WV",msa,West Virginia,2024-02-29,2024-05-31,1.9
394756,311,"La Crosse, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
394900,312,"Napa, CA",msa,California,2024-02-29,2024-05-31,2.2
395013,313,"Rapid City, SD",msa,South Dakota,2024-02-29,2024-05-31,2.9
395139,314,"Sumter, SC",msa,South Carolina,2024-02-29,2024-05-31,2.3
394577,315,"Eureka, CA",msa,California,2024-02-29,2024-05-31,1.1
395117,316,"Springfield, OH",msa,Ohio,2024-02-29,2024-05-31,3.2
394668,317,"Harrisonburg, VA",msa,Virginia,2024-02-29,2024-05-31,2.2
394368,318,"Battle Creek, MI",msa,Michigan,2024-02-29,2024-05-31,3.4
395094,319,"Sherman, TX",msa,Texas,2024-02-29,2024-05-31,2.4
394821,320,"Manhattan, KS",msa,Kansas,2024-02-29,2024-05-31,1.8
394442,321,"Carbondale, IL",msa,Illinois,2024-02-29,2024-05-31,2.1
394727,322,"Johnstown, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.2
394728,323,"Jonesboro, AR",msa,Arkansas,2024-02-29,2024-05-31,2.1
394390,324,"Bismarck, ND",msa,North Dakota,2024-02-29,2024-05-31,1.5
394661,325,"Hammond, LA",msa,Louisiana,2024-02-29,2024-05-31,1.2
394983,326,"Pittsfield, MA",msa,Massachusetts,2024-02-29,2024-05-31,2.8
394890,327,"Mount Vernon, WA",msa,Washington,2024-02-29,2024-05-31,3.0
394719,328,"Jamestown, NY",msa,New York,2024-02-29,2024-05-31,2.2
395153,329,"The Villages, FL",msa,Florida,2024-02-29,2024-05-31,0.8
394307,330,"Albany, OR",msa,Oregon,2024-02-29,2024-05-31,2.3
394633,331,"Glens Falls, NY",msa,New York,2024-02-29,2024-05-31,2.1
394780,332,"Lawton, OK",msa,Oklahoma,2024-02-29,2024-05-31,2.1
394474,334,"Cleveland, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
395098,335,"Sierra Vista, AZ",msa,Arizona,2024-02-29,2024-05-31,2.3
394325,336,"Ames, IA",msa,Iowa,2024-02-29,2024-05-31,2.0
394824,337,"Mansfield, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
395128,338,"Staunton, VA",msa,Virginia,2024-02-29,2024-05-31,2.3
394353,339,"Augusta, ME",msa,Maine,2024-02-29,2024-05-31,3.4
394321,340,"Altoona, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.4
394905,341,"New Bern, NC",msa,North Carolina,2024-02-29,2024-05-31,2.6
394588,342,"Farmington, NM",msa,New Mexico,2024-02-29,2024-05-31,1.8
395120,343,"St. Joseph, MO",msa,Missouri,2024-02-29,2024-05-31,2.5
395054,344,"San Angelo, TX",msa,Texas,2024-02-29,2024-05-31,2.2
395218,345,"Wenatchee, WA",msa,Washington,2024-02-29,2024-05-31,2.3
394949,346,"Owensboro, KY",msa,Kentucky,2024-02-29,2024-05-31,2.3
753890,347,"Holland, MI",msa,Michigan,2024-02-29,2024-05-31,3.1
394810,348,"Lumberton, NC",msa,North Carolina,2024-02-29,2024-05-31,3.6
394778,349,"Lawrence, KS",msa,Kansas,2024-02-29,2024-05-31,3.4
394635,350,"Goldsboro, NC",msa,North Carolina,2024-02-29,2024-05-31,2.4
395213,351,"Watertown, NY",msa,New York,2024-02-29,2024-05-31,1.8
395089,352,"Sheboygan, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.2
395217,353,"Weirton, WV",msa,Ohio,2024-02-29,2024-05-31,2.9
394867,354,"Missoula, MT",msa,Montana,2024-02-29,2024-05-31,2.3
394407,356,"Bozeman, MT",msa,Montana,2024-02-29,2024-05-31,2.7
394333,357,"Anniston, AL",msa,Alabama,2024-02-29,2024-05-31,1.7
394374,358,"Beckley, WV",msa,West Virginia,2024-02-29,2024-05-31,3.5
395225,359,"Williamsport, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.2
394423,360,"Brunswick, GA",msa,Georgia,2024-02-29,2024-05-31,2.5
395173,361,"Twin Falls, ID",msa,Idaho,2024-02-29,2024-05-31,3.4
753872,361,"California, MD",msa,Maryland,2024-02-29,2024-05-31,1.0
394495,363,"Cookeville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.7
394893,364,"Muncie, IN",msa,Indiana,2024-02-29,2024-05-31,3.3
394857,365,"Michigan City, IN",msa,Indiana,2024-02-29,2024-05-31,2.8
395039,366,"Roseburg, OR",msa,Oregon,2024-02-29,2024-05-31,2.4
394788,367,"Lewiston, ME",msa,Maine,2024-02-29,2024-05-31,4.1
394804,368,"Longview, WA",msa,Washington,2024-02-29,2024-05-31,2.5
394932,369,"Ogdensburg, NY",msa,New York,2024-02-29,2024-05-31,1.7
394734,370,"Kankakee, IL",msa,Illinois,2024-02-29,2024-05-31,2.3
394396,371,"Bluefield, WV",msa,Virginia,2024-02-29,2024-05-31,2.6
395095,372,"Show Low, AZ",msa,Arizona,2024-02-29,2024-05-31,2.5
395023,373,"Richmond, KY",msa,Kentucky,2024-02-29,2024-05-31,2.5
395168,374,"Tullahoma, TN",msa,Tennessee,2024-02-29,2024-05-31,2.8
395222,375,"Whitewater, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.0
394709,376,"Ithaca, NY",msa,New York,2024-02-29,2024-05-31,2.6
394637,377,"Grand Forks, ND",msa,Minnesota,2024-02-29,2024-05-31,1.5
394524,378,"Decatur, IL",msa,Illinois,2024-02-29,2024-05-31,3.6
394762,379,"LaGrange, GA",msa,Georgia,2024-02-29,2024-05-31,2.6
394369,380,"Bay City, MI",msa,Michigan,2024-02-29,2024-05-31,4.0
394599,381,"Fond du Lac, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.1
394630,382,"Gettysburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394620,383,"Gadsden, AL",msa,Alabama,2024-02-29,2024-05-31,2.5
394733,384,"Kalispell, MT",msa,Montana,2024-02-29,2024-05-31,3.5
394518,385,"Danville, VA",msa,Virginia,2024-02-29,2024-05-31,3.0
394823,386,"Mankato, MN",msa,Minnesota,2024-02-29,2024-05-31,2.7
394794,387,"Lima, OH",msa,Ohio,2024-02-29,2024-05-31,2.8
753915,388,"Salem, OH",msa,Ohio,2024-02-29,2024-05-31,3.3
395166,389,"Truckee, CA",msa,California,2024-02-29,2024-05-31,1.8
395080,390,"Sebring, FL",msa,Florida,2024-02-29,2024-05-31,2.4
394462,391,"Cheyenne, WY",msa,Wyoming,2024-02-29,2024-05-31,1.7
394689,392,"Hot Springs, AR",msa,Arkansas,2024-02-29,2024-05-31,2.5
394302,393,"Adrian, MI",msa,Michigan,2024-02-29,2024-05-31,3.3
395090,394,"Shelby, NC",msa,North Carolina,2024-02-29,2024-05-31,3.3
394542,396,"Dubuque, IA",msa,Iowa,2024-02-29,2024-05-31,2.6
394852,397,"Meridian, MS",msa,Mississippi,2024-02-29,2024-05-31,1.9
753912,398,"Pinehurst, NC",msa,North Carolina,2024-02-29,2024-05-31,2.7
394953,399,"Paducah, KY",msa,Kentucky,2024-02-29,2024-05-31,2.3
395190,400,"Victoria, TX",msa,Texas,2024-02-29,2024-05-31,1.9
395038,401,"Rome, GA",msa,Georgia,2024-02-29,2024-05-31,3.0
395086,402,"Sevierville, TN",msa,Tennessee,2024-02-29,2024-05-31,2.1
394882,403,"Moses Lake, WA",msa,Washington,2024-02-29,2024-05-31,2.6
394340,404,"Ashtabula, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
394441,405,"Cape Girardeau, MO",msa,Missouri,2024-02-29,2024-05-31,2.3
394311,406,"Albertville, AL",msa,Alabama,2024-02-29,2024-05-31,2.5
394580,407,"Fairbanks, AK",msa,Alaska,2024-02-29,2024-05-31,1.0
394410,408,"Brainerd, MN",msa,Minnesota,2024-02-29,2024-05-31,3.4
394513,409,"Cumberland, MD",msa,Maryland,2024-02-29,2024-05-31,2.0
394928,410,"Ocean City, NJ",msa,New Jersey,2024-02-29,2024-05-31,2.9
394505,411,"Corvallis, OR",msa,Oregon,2024-02-29,2024-05-31,2.4
394988,412,"Pocatello, ID",msa,Idaho,2024-02-29,2024-05-31,3.8
394501,413,"Corning, NY",msa,New York,2024-02-29,2024-05-31,1.8
394911,414,"New Philadelphia, OH",msa,Ohio,2024-02-29,2024-05-31,3.0
395140,415,"Sunbury, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.5
395175,416,"Ukiah, CA",msa,California,2024-02-29,2024-05-31,0.4
753887,417,"Hermiston, OR",msa,Oregon,2024-02-29,2024-05-31,2.5
394469,418,"Clarksburg, WV",msa,West Virginia,2024-02-29,2024-05-31,2.1
394964,419,"Parkersburg, WV",msa,West Virginia,2024-02-29,2024-05-31,2.2
394373,420,"Beaver Dam, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
394980,421,"Pine Bluff, AR",msa,Arkansas,2024-02-29,2024-05-31,1.9
394641,422,"Grants Pass, OR",msa,Oregon,2024-02-29,2024-05-31,0.8
394511,424,"Cullman, AL",msa,Alabama,2024-02-29,2024-05-31,2.4
394809,425,"Lufkin, TX",msa,Texas,2024-02-29,2024-05-31,3.0
395248,426,"Zanesville, OH",msa,Ohio,2024-02-29,2024-05-31,3.6
394907,427,"New Castle, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.8
394925,428,"Oak Harbor, WA",msa,Washington,2024-02-29,2024-05-31,3.0
394942,429,"Orangeburg, SC",msa,South Carolina,2024-02-29,2024-05-31,2.7
395212,430,"Watertown, WI",msa,Wisconsin,2024-02-29,2024-05-31,2.9
394847,431,"Meadville, PA",msa,Pennsylvania,2024-02-29,2024-05-31,1.8
394568,432,"Elmira, NY",msa,New York,2024-02-29,2024-05-31,1.5
394644,433,"Great Falls, MT",msa,Montana,2024-02-29,2024-05-31,2.2
394776,434,"Laurel, MS",msa,Mississippi,2024-02-29,2024-05-31,1.9
395042,435,"Russellville, AR",msa,Arkansas,2024-02-29,2024-05-31,1.8
394704,436,"Indiana, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.1
394859,437,"Midland, MI",msa,Michigan,2024-02-29,2024-05-31,3.8
394755,438,"Kokomo, IN",msa,Indiana,2024-02-29,2024-05-31,2.7
394395,439,"Bloomsburg, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.4
394941,440,"Opelousas, LA",msa,Louisiana,2024-02-29,2024-05-31,-0.4
394675,441,"Helena, MT",msa,Montana,2024-02-29,2024-05-31,2.5
394744,442,"Key West, FL",msa,Florida,2024-02-29,2024-05-31,2.1
395145,443,"Talladega, AL",msa,Alabama,2024-02-29,2024-05-31,3.5
395133,444,"Stillwater, OK",msa,Oklahoma,2024-02-29,2024-05-31,1.9
394489,445,"Columbus, IN",msa,Indiana,2024-02-29,2024-05-31,2.6
394345,446,"Athens, TX",msa,Texas,2024-02-29,2024-05-31,1.7
394452,447,"Centralia, WA",msa,Washington,2024-02-29,2024-05-31,2.8
394822,448,"Manitowoc, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.5
394682,449,"Hinesville, GA",msa,Georgia,2024-02-29,2024-05-31,1.9
394541,450,"DuBois, PA",msa,Pennsylvania,2024-02-29,2024-05-31,0.5
395205,451,"Warsaw, IN",msa,Indiana,2024-02-29,2024-05-31,2.6
394986,452,"Plattsburgh, NY",msa,New York,2024-02-29,2024-05-31,2.1
395126,453,"Statesboro, GA",msa,Georgia,2024-02-29,2024-05-31,2.7
394445,454,"Casper, WY",msa,Wyoming,2024-02-29,2024-05-31,1.4
395231,455,"Wilson, NC",msa,North Carolina,2024-02-29,2024-05-31,3.0
753881,456,"Glenwood Springs, CO",msa,Colorado,2024-02-29,2024-05-31,2.6
395085,457,"Seneca, SC",msa,South Carolina,2024-02-29,2024-05-31,2.6
394866,458,"Minot, ND",msa,North Dakota,2024-02-29,2024-05-31,1.6
394936,459,"Olean, NY",msa,New York,2024-02-29,2024-05-31,2.3
394465,460,"Chillicothe, OH",msa,Ohio,2024-02-29,2024-05-31,2.7
395077,461,"Searcy, AR",msa,Arkansas,2024-02-29,2024-05-31,2.3
394638,462,"Grand Island, NE",msa,Nebraska,2024-02-29,2024-05-31,2.5
394994,463,"Port Angeles, WA",msa,Washington,2024-02-29,2024-05-31,3.2
394350,464,"Auburn, NY",msa,New York,2024-02-29,2024-05-31,2.7
394699,465,"Huntsville, TX",msa,Texas,2024-02-29,2024-05-31,1.5
394738,466,"Keene, NH",msa,New Hampshire,2024-02-29,2024-05-31,3.9
394674,467,"Heber, UT",msa,Utah,2024-02-29,2024-05-31,3.9
395010,468,"Quincy, IL",msa,Illinois,2024-02-29,2024-05-31,1.9
395062,469,"Sandusky, OH",msa,Ohio,2024-02-29,2024-05-31,2.8
394593,470,"Findlay, OH",msa,Ohio,2024-02-29,2024-05-31,2.8
394614,471,"Frankfort, KY",msa,Kentucky,2024-02-29,2024-05-31,2.6
394516,472,"Danville, IL",msa,Illinois,2024-02-29,2024-05-31,2.1
394298,473,"Aberdeen, WA",msa,Washington,2024-02-29,2024-05-31,2.6
394999,474,"Portsmouth, OH",msa,Ohio,2024-02-29,2024-05-31,2.9
395106,475,"Somerset, PA",msa,Pennsylvania,2024-02-29,2024-05-31,2.2
753928,476,"Wisconsin Rapids, WI",msa,Wisconsin,2024-02-29,2024-05-31,3.3
753893,477,"Jefferson, GA",msa,Georgia,2024-02-29,2024-05-31,2.8
394736,478,"Kapaa, HI",msa,Hawaii,2024-02-29,2024-05-31,1.5
394955,479,"Palatka, FL",msa,Florida,2024-02-29,2024-05-31,3.5
